,Date,log return future,log return brr
25,2020-07-31,0.022472855852058576,0.020398458932637815
26,2020-07-30,-0.007836348329315861,-0.014827767795848695
27,2020-07-29,0.018823055195466867,0.0028528126272334355
28,2020-07-28,0.015138312247668552,0.06985995380944401
29,2020-07-27,0.1337236818280764,0.08345305713464012
30,2020-07-24,-0.002560820861673704,0.0036336737628995318
31,2020-07-23,0.025383388205318783,0.01791029240192436
32,2020-07-22,0.0021008411088117938,-0.006784611174161467
33,2020-07-21,0.022329476398088577,0.02430361675080807
34,2020-07-20,0.00107584733346311,0.002408937159946059
35,2020-07-17,0.0048556879866589525,0.006914983903895596
36,2020-07-16,-0.0053937563343191665,-0.015750231929914107
37,2020-07-15,-0.01388911216066715,0.0026650969663860337
38,2020-07-14,0.004785970315941081,-0.012467659187063624
39,2020-07-13,-0.0005329070203388823,0.015357800014711867
40,2020-07-10,0.0021333341424203877,-0.019929562032185846
41,2020-07-09,-0.02478376257773877,-0.008065610902474488
42,2020-07-08,0.021053409197832263,0.018086479243261844
43,2020-07-07,-0.005305052229693229,0.0025875136452163045
44,2020-07-06,0.030622860213983,0.0015253914546779052
45,2020-07-02,-0.02691228081744742,-9.642078471235942e-05
46,2020-07-01,0.013903967304446652,0.008435600307599609
47,2020-06-30,-0.0010764263687381775,0.010143832128219794
48,2020-06-29,0.022961996930095402,-0.0025681878640993632
49,2020-06-26,-0.021346922554797202,-0.016551678870934523
50,2020-06-25,-0.0005386480065598942,-0.009406871813539944
51,2020-06-24,-0.03959345341975756,-0.03442023598352364
52,2020-06-23,0.007794271726818703,0.01886360870818082
53,2020-06-22,0.028573372444055948,0.01002764708789069
54,2020-06-19,-0.010146949543736529,-0.0031258462434252763
55,2020-06-18,0.00907398806740899,-0.0006027442585591257
56,2020-06-17,-0.021745752136231502,-0.009061027533993769
57,2020-06-16,0.009488737508701453,0.031083270580881495
58,2020-06-15,-0.002644804503876813,-0.030184542804858893
59,2020-06-12,0.01758638450207599,-0.014365697970785135
60,2020-06-11,-0.06604947584456991,-0.013075751961826802
61,2020-06-10,0.01317141635547049,0.004498935277102616
62,2020-06-09,0.0025529756015836565,0.0021450604819742997
63,2020-06-08,-0.0020429016298002933,-0.0015525350440100153
64,2020-06-05,-0.009647193378002801,-0.00527091577718113
65,2020-06-04,0.024553663174051277,0.020118756426146772
66,2020-06-03,0.007798323897708526,-0.04683948465433355
67,2020-06-02,-0.007280323368125385,0.04646187649936825
68,2020-06-01,0.018829008152907778,0.012475556968756409
69,2020-05-29,-0.009458819865323053,-0.0017161228731786325
70,2020-05-28,0.03296417553897619,0.03400088958404747
71,2020-05-27,0.0436412802895369,0.03522948491292669
72,2020-05-26,-0.044181674790663934,-0.03511682925248945
73,2020-05-22,0.009772064733792522,0.0009498744975827246
74,2020-05-21,-0.05052922733078596,-0.06798912460465396
75,2020-05-20,-0.012883455706188004,0.008056877899175838
76,2020-05-19,-0.00663436983043298,0.00016602996105508823
77,2020-05-18,0.03889523204865436,0.012195254112328767
78,2020-05-15,-0.03736812561800353,-0.013311558611369172
79,2020-05-14,0.05121286219854523,0.06406372228732529
80,2020-05-13,0.04328257064147153,0.027409927077100014
81,2020-05-12,0.00956406727665919,-0.0038003988100746805
82,2020-05-11,-0.13169250675376898,-0.11258225227427011
83,2020-05-08,0.0029776696939245338,0.04467856088198736
84,2020-05-07,0.06945449463312102,0.030545708184012525
85,2020-05-06,0.039668335963939906,0.040086543950553326
86,2020-05-05,0.006116227017436054,0.0052607511122919354
87,2020-05-04,0.012910648037258032,0.004966116812816338
88,2020-05-01,-0.011236073266925842,-0.00801988608327883
