"Date","unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-01-23",0.010494867698012778,0.008359456635318674,0.0035969199046408384,0.004908500175928032,0.003559438606768328,0.005660188322768156,0.004042184039821595,0.003183723490822632
"2020-01-22",0.10808315215596598,0.11917098445595853,0.009747187855506545,0.028444851943136618,0.009212860881755436,0.03916078963750036,0.016094797233397018,0.0038567304302769
"2020-01-21",-0.002121410143843483,0.003240740740740655,-0.004795562474155801,-0.004287097414123919,-0.004810092984251169,-0.003995687755808941,-0.004622945318972005,-0.004955747819998968
"2020-01-17",-0.006851624689992786,-0.019381633594831582,0.00914145985123882,0.0061005243745363424,0.009228361286788389,0.004357714419870207,0.008109102522590117,0.010099467272617013
"2020-01-16",-0.01264038373348686,-0.015529411764705903,0.00017397445842370907,-0.00226255592672453,0.0002436036859596591,-0.0036589714188043354,-0.0006531953447023175,0.0009415718669411044
"2020-01-15",-0.014189181071709633,-0.008604206500956058,-0.007089273764788961,-0.0084392547490858,-0.00705069508188072,-0.009212950973838896,-0.007547574433564241,-0.0066639797026214476
"2020-01-14",-0.016538006821139484,-0.029893924783027992,0.008129473553253552,0.0034391828217835707,0.008263508951515841,0.0007511003419975459,0.006537181955085014,0.009607089031646532
"2020-01-13",0.006111578315921351,0.006461232604373812,0.0007799823605696421,0.0017937354765663605,0.0007510121302743977,0.002374734000102574,0.0011241381201237965,0.0004606125429557073
"2020-01-10",0.02479515022112455,0.028148148148148255,0.001568227123553756,0.00598460935926004,0.0014420192644397645,0.008515710391481135,0.0030675304142928628,0.0001769029768022845
"2020-01-09",-0.01136093207523492,-0.01392891450528333,0.00013274858695588865,-0.0020526673153634656,0.00019520166451691967,-0.003305164982225439,-0.0006091711743115846,0.0008212356230209439
"2020-01-08",-0.0008227120415834621,-0.012664393570384846,0.009627527668272906,0.007640512305988056,0.00968431101299183,0.006501721239885017,0.008952962263282238,0.010253511178296426
"2020-01-07",-0.007461184518735786,0.016773556980759663,-0.02130217029209136,-0.018670436272164137,-0.021377377893853522,-0.017162146378116083,-0.020408731439691907,-0.02213126408296584
"2020-01-06",-0.0027289848119198545,-0.009704027171276053,0.005278458223326288,0.003755917806511855,0.0053219681724577805,0.002883324943185883,0.004761575912108462,0.0057581149045782265
"2020-01-03",0.0054188911813084495,-0.004899559039686419,0.009461845638839672,0.008693115653769956,0.00948381379296992,0.00825254390185548,0.009200871987830372,0.009704024085694152
"2020-01-02",-0.01067257144136402,0.002461841457410241,-0.012704001783023666,-0.012317744299142008,-0.012715039942201356,-0.012096373805380978,-0.01257287248176564,-0.012825687211391545
"2019-12-31",-0.03589183868624435,-0.036836935166994156,-0.005495215229142758,-0.011274848945475924,-0.00533004945343063,-0.014587251741365437,-0.007457324346443639,-0.0036744163218608294
"2019-12-30",-0.02991475603015914,-0.14533401325854156,0.09001007638335601,0.06720749089813116,0.09066171053609917,0.05413895548189557,0.08226890054514413,0.09719373624355943
"2019-12-27",-0.0894101843726004,-0.0035799522673031214,-0.08645612588292695,-0.08701781248180307,-0.08644007445002244,-0.08733972427619119,-0.08664681104583027,-0.08627917377909755
"2019-12-26",-0.06166703755135394,-0.024550898203592797,-0.04140844641598462,-0.045260428085482585,-0.04129836754737515,-0.04746806190416264,-0.04271614318784733,-0.04019492937339564
"2019-12-24",0.0130642967559913,-0.017311233885819566,0.027348955770635675,0.02463286143259591,0.027426574154475802,0.023076223257792905,0.02642687770727048,0.028204626189472393
"2019-12-23",0.005395931079621441,0.05009995002498746,-0.03594489462223116,-0.028084323186568838,-0.036169527781083954,-0.02357930088261273,-0.03327633470336955,-0.0384212660642862
"2019-12-20",0.016020621097348142,-0.0005948839976204212,0.01651149974385735,0.016418163759352566,0.01651416702539099,0.016364671377100404,0.0164798134130002,0.01654090403951658
"2019-12-19",-0.015001306839990347,-0.005357142857142838,-0.010580769314371907,-0.011421293189118553,-0.010556749491561157,-0.011903011195720792,-0.010866116040287976,-0.010315973130427203
"2019-12-18",-0.009902449015805836,-0.013165769000598404,0.000961509156071183,-0.0011041709031507363,0.001020540517935875,-0.002288045996176713,0.00026023812808684266,0.0016122749622149435
"2019-12-17",-0.00036563109341702926,0.00545785324439052,-0.004869271507631057,-0.0040129463956999345,-0.004893742885631047,-0.0035221724411264033,-0.004578560470918536,-0.005139045667138187
"2019-12-16",0.0025054492748037838,0.004825090470446325,-0.0014760561764971536,-0.0007190101453621311,-0.0014976904358843246,-0.00028513465891710776,-0.001219049073138856,-0.001714553744666114
"2019-12-13",-0.004349257668547324,-0.007202881152461038,0.001594322197830511,0.00046420606371722073,0.0016266177579121743,-0.00018348201238660433,0.0012106627344139476,0.0019503506804452453
"2019-12-12",0.04485732032345968,0.056831922611850105,-0.0020385070341697453,0.0068782960223937595,-0.0022933243402469827,0.011988661977158088,0.0009886295341939855,-0.004847630597823449
"2019-12-11",0.002358505415119838,-0.004004576659038861,0.005662949942279338,0.005034640714779881,0.005680905263678593,0.004674546400157298,0.005449647279123115,0.0058608906442364495
"2019-12-10",-0.02516750086497399,-0.02757036186099937,-0.0024173479473740267,-0.00674307679156172,-0.0022937307087848025,-0.009222222879531783,-0.0038858756120540017,-0.0010545829800308049
"2019-12-09",-0.001845070498728063,0.0005906674542233148,-0.0023324697927518123,-0.0022397953745871835,-0.002335118168568684,-0.0021866821468460307,-0.002301008054907183,-0.0023616656704854577
"2019-12-06",-0.01740765546009393,-0.02184179456906732,0.0006154727435296881,-0.0028114565529584468,0.0007134048034741491,-0.004775485891171272,-0.0005479243759076713,0.0016950825293097216
"2019-12-05",-0.022738081841377378,-0.02957151478575737,0.0016633564412561475,-0.002976348874183521,0.0017959462497303402,-0.0056354400230800294,0.00008823792201728686,0.0031250356380863042
"2019-12-04",0.010468434241970304,0.014303482587064709,-0.0013343276423510853,0.0009098571641866782,-0.0013984601709169375,0.002196036253124589,-0.0005724566162733646,-0.0020413290621702496
"2019-12-03",-0.014827201268244106,-0.013488657265481319,-0.0036968063539543072,-0.005813146868338115,-0.0036363272578930905,-0.0070260562984094665,-0.004415275935659935,-0.0030300806261392976
"2019-12-02",0.034651998747158075,0.03293971410814178,0.007471233518163478,0.012639401863405508,0.0073235417135184555,0.015601363834806703,0.009225758238525672,0.005843068873564561
"2019-11-29",-0.013763427919503357,-0.0030084235860409203,-0.011280976039894086,-0.01175299105178551,-0.01126748717028525,-0.012023510590190356,-0.01144121888637728,-0.01113227381064319
"2019-11-27",-0.08240098766755066,-0.09052504526252259,-0.007702707210509363,-0.021905886747569325,-0.007296820041710506,-0.030045961693171086,-0.012524498595934297,-0.0032281790569475
"2019-11-26",0.0014953180474419625,-0.0006635700066357497,0.00204287412228088,0.0019387614547607956,0.00204584937129082,0.0018790927788711054,0.002007529250236395,0.00207567347264781
"2019-11-25",0.15180542502494787,0.16666666666666674,0.014277590894595127,0.04042722255338216,0.013530307518262008,0.05541400498100679,0.02315504458976081,0.0060394873940927685
"2019-11-22",0.09987867409649875,0.09220261809903252,0.02379611588665076,0.03826250289424382,0.02338270698409195,0.046553426354489225,0.028707262723134064,0.01923866762114801
"2019-11-21",-0.003331410029705939,-0.01980198019801982,0.013008530659048834,0.00990164372929192,0.013097316802771597,0.008121035916108799,0.011953783685365815,0.013987315233365938
"2019-11-20",-0.02599217897002426,-0.006911217437533201,-0.02028927037769701,-0.021373625119528783,-0.020258282550289275,-0.0219950865918066,-0.020657394454370648,-0.01994765843030777
"2019-11-19",-0.00010537973344182383,0.0037473233404710093,-0.00319754731024835,-0.002609600559890235,-0.0032143491848768413,-0.002272638642352609,-0.0029979471736333307,-0.003382772335420281
"2019-11-18",0.009171099556019469,-0.005333333333333301,0.01357199024819078,0.012735202035109583,0.013595903316233393,0.012255624997425607,0.013287911729945479,0.013835609560206796
"2019-11-15",0.016722807875863666,0.034852546916890104,-0.012036363872574674,-0.006568076287091107,-0.012192632246177837,-0.003434111060939049,-0.010179952644094992,-0.013759077205119485
"2019-11-14",-0.006074651909993123,-0.013989637305699465,0.005469135203539088,0.0032741920280346948,0.005531860543935951,0.002016234124783245,0.0047239810591780396,0.006160623683892141
"2019-11-13",-0.0031107890382479075,-0.0073568050446662925,0.002959803745225309,0.0018055372926041313,0.002992789453902134,0.0011440082732029344,0.0025679455684549657,0.0033234404735712486
"2019-11-12",-0.009609144901919442,-0.014822657490735858,0.002622022982622263,0.0002963807810996144,0.0026884833358377103,-0.0010364828757775113,0.001832498249542458,0.0033546865019893346
"2019-11-11",-0.03697071574647248,-0.04245029554003221,-0.0019421325235884357,-0.008602490076659475,-0.0017517981225235735,-0.012419650136140326,-0.004203235721604859,0.00015612704612566475
