,Date,bitcoin price,Close,log return bitcoin,log return future
90,2020-09-24,10644.732028190332,10670.0,0.0358348276259391,0.03723580528664303
91,2020-09-23,10270.033613470974,10280.0,-0.0267183497781417,-0.020698693245577306
92,2020-09-22,10548.130566050482,10495.0,0.004083902715885633,0.00095328891871301
93,2020-09-21,10505.140869602745,10485.0,-0.03975920192876385,-0.03698057707391325
94,2020-09-18,10931.231265144332,10880.0,-0.0025469156075488882,-0.006413214834713269
95,2020-09-17,10959.107673023402,10950.0,-0.0052494590428098006,-0.005918523991796617
96,2020-09-16,11016.788323547042,11015.0,0.01572023078187098,0.01832392084928442
97,2020-09-15,10844.956028955374,10815.0,0.010276935916423782,0.010223137363376038
98,2020-09-14,10734.073851250494,10705.0,0.03693004347200814,0.03469105296136303
99,2020-09-11,10344.894473111257,10340.0,0.00018258690767264605,0.0024207225570680225
100,2020-09-10,10343.005803247654,10315.0,0.009560297828104726,-0.0004846135302015303
101,2020-09-09,10244.594756346976,10320.0,0.020643382880212,0.02999979093563501
102,2020-09-08,10035.279584199028,10015.0,-0.052005780506124026,-0.05865504669601118
103,2020-09-04,10570.98118877975,10620.0,-0.015070393367111174,-0.00937213982886321
104,2020-09-03,10731.496510122945,10720.0,-0.05804719366347079,-0.06675155564393763
105,2020-09-02,11372.864492664607,11460.0,-0.05525348242014271,-0.05227448825204289
106,2020-09-01,12018.93944546329,12075.0,0.0325928674377441,0.020075956572689225
107,2020-08-31,11633.522780751504,11835.0,0.011354629674245272,0.017473276435374302
108,2020-08-28,11502.175548546802,11630.0,0.019465430917005876,0.025251668230967125
109,2020-08-27,11280.445778896687,11340.0,-0.01608554179636992,-0.025251668230966987
110,2020-08-26,11463.36509500788,11630.0,0.013459325017668592,0.016471980578921276
111,2020-08-25,11310.109609648154,11440.0,-0.03901975374102847,-0.04277812201280418
112,2020-08-24,11760.150443632028,11940.0,0.01969527568082835,0.0067227143948767375
113,2020-08-21,11530.797041711285,11860.0,-0.025434537585444433,-0.01630811806355497
114,2020-08-20,11827.83908267916,12055.0,0.010692247002820919,0.017573674022385504
115,2020-08-19,11702.046606236318,11845.0,-0.030338953561349642,-0.028710105882431367
116,2020-08-18,12062.514921473074,12190.0,-0.019613380898439926,-0.0350630316682434
117,2020-08-17,12301.436996966882,12625.0,0.04412025195061218,0.047444535280748594
118,2020-08-14,11770.49330696577,12040.0,0.006656791583429225,0.028218338937800954
119,2020-08-13,11692.39980066365,11705.0,0.015561452259678513,-0.005537820329311236
